,index,type_,path,rms,power,mean_frequency
826,826,The sounds of the factory and production,silence-removal/noises_without_silence/factory1.wav,22.9770625,21.39,393.75
827,827,The sounds of the factory and production,silence-removal/noises_without_silence/factory2.wav,27.88025,21.42,302.05479452054794
828,828,The sounds of the factory and production,silence-removal/noises_without_silence/factory3.wav,66.9926875,16.3,172.94117647058826
829,829,The sounds of the factory and production,silence-removal/noises_without_silence/factory4.wav,74.547,18.73,181.48148148148152
830,830,The sounds of the factory and production,silence-removal/noises_without_silence/factory5.wav,125.1861875,19.54,268.90243902439016
831,831,Sounds of coughing,silence-removal/noises_without_silence/coughing1.wav,17.1243125,25.58,334.09090909090907
832,832,Sounds of coughing,silence-removal/noises_without_silence/coughing2.wav,2.503,21.88,376.8310546875
833,833,Sounds of coughing,silence-removal/noises_without_silence/coughing3.wav,2.7311875,28.48,136.11111111111111
834,834,Sounds of coughing,silence-removal/noises_without_silence/coughing4.wav,1.16775,21.24,191.7391304347826
835,835,Sounds of coughing,silence-removal/noises_without_silence/coughing5.wav,2.0415,33.91,302.05479452054794
836,836,The balloon popping,silence-removal/noises_without_silence/balloon_popping1.wav,2.771125,32.35,111.36363636363636
837,837,The balloon popping,silence-removal/noises_without_silence/balloon_popping2.wav,0.9555,21.05,153.125
838,838,The balloon popping,silence-removal/noises_without_silence/balloon_popping3.wav,15.2370625,29.55,205.11627906976744
839,839,The balloon popping,silence-removal/noises_without_silence/balloon_popping4.wav,51.4856875,29.01,328.38134765625
840,840,The balloon popping,silence-removal/noises_without_silence/balloon_popping5.wav,11.708625,47.52,154.1958041958042
841,841,Gargle,silence-removal/noises_without_silence/Gargle1.wav,2.6519999999999997,21.79,116.66666666666669
842,842,Gargle,silence-removal/noises_without_silence/Gargle2.wav,1.954375,25.81,151.5463917525773
843,843,Gargle,silence-removal/noises_without_silence/Gargle3.wav,1.70075,14.18,130.47337278106508
844,844,Gargle,silence-removal/noises_without_silence/Gargle4.wav,10.682,20.61,183.0322265625
845,845,Gargle,silence-removal/noises_without_silence/Gargle5.wav,6.4859375,22.24,228.790283203125
846,846,Combing,silence-removal/noises_without_silence/Combing1.wav,1.7016875,48.58,132.03592814371257
847,847,Combing,silence-removal/noises_without_silence/Combing2.wav,8.870375,61.55,155.28169014084506
848,848,Combing,silence-removal/noises_without_silence/Combing3.wav,20.5968125,48.27,170.27027027027026
849,849,Combing,silence-removal/noises_without_silence/Combing4.wav,20.6145,44.56,172.265625
850,850,Combing,silence-removal/noises_without_silence/Combing5.wav,30.1184375,50.89,309.5117568969726
851,851,Fart sound,silence-removal/noises_without_silence/Fart1.wav,1.3365625,25.33,256.3953488372093
852,852,Fart sound,silence-removal/noises_without_silence/Fart2.wav,0.8270000000000001,23.47,235.8288770053476
853,853,Fart sound,silence-removal/noises_without_silence/Fart3.wav,7.832000000000001,24.91,371.44775390625
854,854,Fart sound,silence-removal/noises_without_silence/Fart4.wav,2.5075625,16.42,159.2057761732852
855,855,Fart sound,silence-removal/noises_without_silence/Fart5.wav,0.491125,21.18,138.67924528301887
856,856,the rustling of a bag,silence-removal/noises_without_silence/bug1.wav,1.4301875,32.62,143.1818181818182
857,857,the rustling of a bag,silence-removal/noises_without_silence/bug2.wav,19.8770625,30.56,187.5
858,858,the rustling of a bag,silence-removal/noises_without_silence/bug3.wav,77.1356875,41.0,209.94873046875
859,859,the rustling of a bag,silence-removal/noises_without_silence/bug4.wav,27.3469375,41.57,205.12820512820514
860,860,the rustling of a bag,silence-removal/noises_without_silence/bug5.wav,7.2070625,22.55,170.93023255813952
861,861,The sound of blowing your nose,silence-removal/noises_without_silence/blowing_your_nose1.wav,17.8126875,22.3,400.9090909090909
862,862,The sound of blowing your nose,silence-removal/noises_without_silence/blowing_your_nose2.wav,2.3549375,16.84,272.22222222222223
863,863,The sound of blowing your nose,silence-removal/noises_without_silence/blowing_your_nose3.wav,15.7155625,25.29,215.33203125
864,864,The sound of blowing your nose,silence-removal/noises_without_silence/blowing_your_nose4.wav,15.7420625,25.75,215.33203125
865,865,The sound of blowing your nose,silence-removal/noises_without_silence/blowing_your_nose5.wav,2.1070625,23.14,246.36871508379892
866,866,The sound of parrot,silence-removal/noises_without_silence/parrot1.wav,13.109125,16.52,400.0
867,867,The sound of parrot,silence-removal/noises_without_silence/parrot2.wav,30.05075,19.85,157.63546798029557
868,868,The sound of parrot,silence-removal/noises_without_silence/parrot3.wav,108.88025,16.62,408.33333333333326
869,869,The sound of parrot,silence-removal/noises_without_silence/parrot4.wav,7.9649375,25.16,148.98648648648648
870,870,The sound of parrot,silence-removal/noises_without_silence/parrot5.wav,14.550625,26.13,226.0986328125
871,871,The sound of boiling water in a saucepan,silence-removal/noises_without_silence/water_saucepan1.wav,139.2973125,22.25,294.0
872,872,The sound of boiling water in a saucepan,silence-removal/noises_without_silence/water_saucepan2.wav,66.06425,28.96,195.13274336283183
873,873,The sound of boiling water in a saucepan,silence-removal/noises_without_silence/water_saucepan3.wav,23.890875,16.24,185.29411764705884
874,874,The sound of boiling water in a saucepan,silence-removal/noises_without_silence/water_saucepan4.wav,34.486,39.92,277.3584905660377
875,875,The sound of boiling water in a saucepan,silence-removal/noises_without_silence/water_saucepan5.wav,20.0259375,34.76,143.1818181818182
876,876,Sounds of bears,silence-removal/noises_without_silence/bears1.wav,18.701375,25.33,341.86046511627904
877,877,Sounds of bears,silence-removal/noises_without_silence/bears2.wav,9.3065,17.32,207.20622158308984
878,878,Sounds of bears,silence-removal/noises_without_silence/bears3.wav,43.021375,15.71,393.75
879,879,Sounds of bears,silence-removal/noises_without_silence/bears4.wav,51.689125,27.42,231.48193359375
880,880,Sounds of bears,silence-removal/noises_without_silence/bears5.wav,12.3980625,8.8,445.45454545454544
881,881,The sound of the bumblebee,silence-removal/noises_without_silence/bumblebee1.wav,12.677875,23.31,144.11764705882354
882,882,The sound of the bumblebee,silence-removal/noises_without_silence/bumblebee2.wav,56.723375,42.77,155.28169014084506
883,883,The sound of the bumblebee,silence-removal/noises_without_silence/bumblebee3.wav,4.836625,47.83,181.48148148148152
884,884,The sound of the bumblebee,silence-removal/noises_without_silence/bumblebee4.wav,13.77,21.32,292.96875
885,885,The sound of the bumblebee,silence-removal/noises_without_silence/bumblebee5.wav,16.4988125,23.37,226.15384615384616
886,886,The sound of torn paper,silence-removal/noises_without_silence/torn_paper1.wav,1.2136875,26.44,133.70473537604457
887,887,The sound of torn paper,silence-removal/noises_without_silence/torn_paper2.wav,13.925875,27.01,175.69721115537845
888,888,The sound of torn paper,silence-removal/noises_without_silence/torn_paper3.wav,7.4771875,35.4,151.40533447265625
889,889,The sound of torn paper,silence-removal/noises_without_silence/torn_paper4.wav,19.20375,21.41,162.43654822335026
890,890,The sound of torn paper,silence-removal/noises_without_silence/torn_paper5.wav,3.9453125,34.68,170.8185053380783
891,891,The sound of crumpled paper,silence-removal/noises_without_silence/crumpled_paper1.wav,10.160125,38.18,116.97612732095492
892,892,The sound of crumpled paper,silence-removal/noises_without_silence/crumpled_paper2.wav,1.9019375,28.15,135.2112676056338
893,893,The sound of crumpled paper,silence-removal/noises_without_silence/crumpled_paper3.wav,1.7294375,33.95,139.94002151769925
894,894,The sound of crumpled paper,silence-removal/noises_without_silence/crumpled_paper4.wav,2.351625,35.01,124.67532467532469
895,895,The sound of crumpled paper,silence-removal/noises_without_silence/crumpled_paper5.wav,7.2314375,33.02,114.84375
896,896,The sound of the door lock,silence-removal/noises_without_silence/door_lock1.wav,3.4741875,30.19,156.93950177935943
897,897,The sound of the door lock,silence-removal/noises_without_silence/door_lock2.wav,0.409,33.64,161.53846153846158
898,898,The sound of the door lock,silence-removal/noises_without_silence/door_lock3.wav,5.4229375,37.22,193.798828125
899,899,The sound of the door lock,silence-removal/noises_without_silence/door_lock4.wav,3.4931875,46.76,130.08849557522123
900,900,The sound of the door lock,silence-removal/noises_without_silence/door_lock5.wav,27.2943125,36.06,139.5569620253165
901,901,Sound of cut paper,silence-removal/noises_without_silence/cut_paper1.wav,15.3331875,28.23,171.5953307392996
902,902,Sound of cut paper,silence-removal/noises_without_silence/cut_paper2.wav,6.0065,30.41,150.0
903,903,Sound of cut paper,silence-removal/noises_without_silence/cut_paper3.wav,4.3608125,31.72,145.01510574018127
904,904,Sound of cut paper,silence-removal/noises_without_silence/cut_paper4.wav,2.2273125,40.79,118.4326171875
905,905,Sound of cut paper,silence-removal/noises_without_silence/cut_paper5.wav,12.1573125,41.66,175.0
906,906,The sound of bells,silence-removal/noises_without_silence/bells1.wav,17.338875,25.61,172.265625
907,907,The sound of bells,silence-removal/noises_without_silence/bells2.wav,60.512625,28.76,214.07766990291265
908,908,The sound of bells,silence-removal/noises_without_silence/bells3.wav,36.0576875,28.17,183.0322265625
909,909,The sound of bells,silence-removal/noises_without_silence/bells4.wav,19.7248125,27.89,152.59515570934255
910,910,The sound of bells,silence-removal/noises_without_silence/bells5.wav,8.4855625,29.48,214.28571428571428
911,911,The sound of the grinder,silence-removal/noises_without_silence/grinder1.wav,34.3025,19.96,163.94052044609666
912,912,The sound of the grinder,silence-removal/noises_without_silence/grinder2.wav,17.3626875,15.02,196.31901840490798
913,913,The sound of the grinder,silence-removal/noises_without_silence/grinder3.wav,11.5385625,21.36,221.60804020100502
914,914,The sound of the grinder,silence-removal/noises_without_silence/grinder4.wav,15.3364375,12.04,159.2057761732852
915,915,The sound of the grinder,silence-removal/noises_without_silence/grinder5.wav,10.6354375,22.11,199.18212890625
916,916,The sound of a Bicycle bell,silence-removal/noises_without_silence/Bicycle_bell1.wav,7.5635625,14.23,134.58251953125
917,917,The sound of a Bicycle bell,silence-removal/noises_without_silence/Bicycle_bell2.wav,3.9315,40.27,148.4848484848485
918,918,The sound of a Bicycle bell,silence-removal/noises_without_silence/Bicycle_bell3.wav,10.7065,30.25,118.4326171875
919,919,The sound of a Bicycle bell,silence-removal/noises_without_silence/Bicycle_bell4.wav,10.63625,32.58,148.98648648648648
920,920,The sound of a Bicycle bell,silence-removal/noises_without_silence/Bicycle_bell5.wav,8.869625,20.73,123.81591796875
921,921,The sound of a baby rattle,silence-removal/noises_without_silence/baby_rattle1.wav,7.7004375,36.45,134.58251953125
922,922,The sound of a baby rattle,silence-removal/noises_without_silence/baby_rattle2.wav,5.5744375,35.29,151.5463917525773
923,923,The sound of a baby rattle,silence-removal/noises_without_silence/baby_rattle3.wav,3.0629375,20.91,128.57142857142858
924,924,The sound of a baby rattle,silence-removal/noises_without_silence/baby_rattle4.wav,5.1754375,30.98,162.73062730627305
925,925,The sound of a baby rattle,silence-removal/noises_without_silence/baby_rattle5.wav,4.9634375,26.38,141.8006430868167
926,926,Sound of a customer with a cart,silence-removal/noises_without_silence/cart1.wav,2.5693125,35.08,129.19921875
927,927,Sound of a customer with a cart,silence-removal/noises_without_silence/cart2.wav,31.7460625,28.55,187.6595744680851
928,928,Sound of a customer with a cart,silence-removal/noises_without_silence/cart3.wav,53.735125,33.26,178.54251012145747
929,929,Sound of a customer with a cart,silence-removal/noises_without_silence/cart4.wav,18.2671875,37.32,169.61538461538458
930,930,Sound of a customer with a cart,silence-removal/noises_without_silence/cart5.wav,50.0959375,29.34,215.33203125
931,931,The sound of the rope,silence-removal/noises_without_silence/rope1.wav,17.6601875,42.15,295.9731543624161
932,932,The sound of the rope,silence-removal/noises_without_silence/rope2.wav,6.5475625,30.57,172.94117647058826
933,933,The sound of the rope,silence-removal/noises_without_silence/rope3.wav,25.5749375,22.05,189.2703862660944
934,934,The sound of the rope,silence-removal/noises_without_silence/rope4.wav,29.9243125,28.22,191.7391304347826
935,935,The sound of the rope,silence-removal/noises_without_silence/rope5.wav,17.6251875,27.52,164.55223880597015
936,936,The sound of Scotch tape,silence-removal/noises_without_silence/Scotch1.wav,4.7260625,28.14,139.9658203125
937,937,The sound of Scotch tape,silence-removal/noises_without_silence/Scotch2.wav,1.057125,21.4,156.11572265625
938,938,The sound of Scotch tape,silence-removal/noises_without_silence/Scotch3.wav,20.0131875,33.52,263.78173828125
939,939,The sound of Scotch tape,silence-removal/noises_without_silence/Scotch4.wav,5.8833125,26.53,234.5744680851064
940,940,The sound of Scotch tape,silence-removal/noises_without_silence/Scotch5.wav,5.591,29.16,193.421052631579
941,941,The sound of metal grinding,silence-removal/noises_without_silence/metal_grinding1.wav,18.229,27.3,262.5
942,942,The sound of metal grinding,silence-removal/noises_without_silence/metal_grinding2.wav,38.2748125,33.05,361.4754098360656
943,943,The sound of metal grinding,silence-removal/noises_without_silence/metal_grinding3.wav,63.8824375,27.12,238.37837837837841
944,944,The sound of metal grinding,silence-removal/noises_without_silence/metal_grinding4.wav,2.396625,20.57,322.998046875
945,945,The sound of metal grinding,silence-removal/noises_without_silence/metal_grinding5.wav,11.139625,22.56,220.5
946,946,The sound of glass grinding,silence-removal/noises_without_silence/glass_grinding1.wav,6.80375,24.23,380.17241379310343
947,947,The sound of glass grinding,silence-removal/noises_without_silence/glass_grinding2.wav,6.80375,24.23,380.17241379310343
948,948,The sound of glass grinding,silence-removal/noises_without_silence/glass_grinding3.wav,22.4325,36.3,363.28125
949,949,The sound of glass grinding,silence-removal/noises_without_silence/glass_grinding4.wav,31.643375,28.65,182.98755186721993
950,950,The sound of glass grinding,silence-removal/noises_without_silence/glass_grinding5.wav,64.73475,33.45,322.265625
